event_id,origin_time,latitude,longitude,depth_km,magnitude,region
smi:ISC/evid=626760986,2023-03-21T17:53:04.000000Z,38.519,39.603,15.6,2.1,eastern_anatolia
smi:ISC/evid=626761008,2023-03-21T19:54:09.100000Z,38.4532,39.1308,5.0,1.5,eastern_anatolia
smi:ISC/evid=642876105,2023-03-21T21:59:20.000000Z,38.589,39.549,7.0,2.2,eastern_anatolia
smi:ISC/evid=626761043,2023-03-21T22:38:40.600000Z,38.346,27.2225,11.2,1.7,aegean
smi:ISC/evid=626761052,2023-03-21T23:03:26.000000Z,38.543,40.392,10.1,2.6,eastern_anatolia
smi:ISC/evid=626761053,2023-03-21T23:05:08.700000Z,39.3893,26.2433,12.0,1.8,aegean
smi:ISC/evid=626761056,2023-03-21T23:13:48.400000Z,38.6483,39.699,5.4,1.6,eastern_anatolia
smi:ISC/evid=642876118,2023-03-22T00:11:02.000000Z,38.464,39.304,6.9,1.5,eastern_anatolia
smi:ISC/evid=626761108,2023-03-22T02:42:28.800000Z,39.187,40.187,5.9,2.5,eastern_anatolia
smi:ISC/evid=626761135,2023-03-22T03:57:40.100000Z,38.5815,31.6393,10.3,1.7,central_anatolia
smi:ISC/evid=626761138,2023-03-22T04:01:06.900000Z,38.4897,26.8172,10.9,2.0,aegean
smi:ISC/evid=642876132,2023-03-22T04:31:34.000000Z,38.877,40.082,7.1,1.6,eastern_anatolia
smi:ISC/evid=626761170,2023-03-22T07:05:19.600000Z,37.7878,27.8457,7.6,1.8,aegean
smi:ISC/evid=626761187,2023-03-22T08:45:52.000000Z,38.693,39.796,17.5,2.5,eastern_anatolia
smi:ISC/evid=626761189,2023-03-22T08:51:07.900000Z,39.391,26.2233,6.5,2.3,aegean
smi:ISC/evid=626761205,2023-03-22T10:54:05.500000Z,39.0892,27.0168,7.6,1.5,aegean
smi:ISC/evid=642272983,2023-03-22T14:52:01.100000Z,38.8486,26.0513,8.8,2.0,aegean
smi:ISC/evid=626761240,2023-03-22T15:23:31.000000Z,40.124,33.27,12.9,1.9,central_anatolia
smi:ISC/evid=626761246,2023-03-22T15:53:06.700000Z,39.133,32.8488,16.9,1.6,central_anatolia
smi:ISC/evid=626761260,2023-03-22T17:43:52.000000Z,39.784,41.243,8.4,2.4,eastern_anatolia
smi:ISC/evid=626761263,2023-03-22T17:44:28.000000Z,39.794,41.261,7.6,2.9,eastern_anatolia
smi:ISC/evid=642876212,2023-03-22T17:59:22.000000Z,39.851,41.553,7.0,2.3,eastern_anatolia
smi:ISC/evid=626761277,2023-03-22T18:53:30.000000Z,38.571,40.459,6.8,2.0,eastern_anatolia
smi:ISC/evid=626761293,2023-03-22T20:06:40.400000Z,39.564,32.9863,19.4,1.8,central_anatolia
smi:ISC/evid=626761300,2023-03-22T21:02:27.000000Z,37.818,27.252,10.2,1.5,aegean
smi:ISC/evid=626761304,2023-03-22T21:29:14.000000Z,38.89,39.951,7.0,2.0,eastern_anatolia
smi:ISC/evid=642272994,2023-03-22T22:11:56.800000Z,38.8889,26.088,15.0,1.7,aegean
smi:ISC/evid=626761317,2023-03-22T22:21:36.800000Z,38.3355,41.3053,5.0,1.7,eastern_anatolia
smi:ISC/evid=626761346,2023-03-23T00:19:13.400000Z,39.4897,41.1385,6.4,2.2,eastern_anatolia
smi:ISC/evid=626761372,2023-03-23T02:23:44.200000Z,40.0273,27.8212,8.6,2.0,marmara
smi:ISC/evid=626761379,2023-03-23T03:25:15.500000Z,39.0537,40.78,5.0,2.1,eastern_anatolia
smi:ISC/evid=626761397,2023-03-23T04:41:11.200000Z,38.3373,27.2222,7.6,1.7,aegean
smi:ISC/evid=626761405,2023-03-23T05:27:52.700000Z,38.1863,39.6062,5.4,1.9,eastern_anatolia
smi:ISC/evid=626761436,2023-03-23T07:27:13.700000Z,39.0623,40.7822,5.0,2.3,eastern_anatolia
smi:ISC/evid=626761445,2023-03-23T08:00:40.200000Z,38.7815,26.7575,6.1,1.5,aegean
smi:ISC/evid=626761453,2023-03-23T08:11:17.500000Z,39.1132,41.0337,5.0,1.7,eastern_anatolia
smi:ISC/evid=626761462,2023-03-23T08:42:03.000000Z,38.425,39.331,12.3,2.2,eastern_anatolia
smi:ISC/evid=626761500,2023-03-23T10:09:29.300000Z,38.9708,41.973,16.6,2.3,eastern_anatolia
smi:ISC/evid=626761509,2023-03-23T10:31:59.700000Z,38.966,41.0407,6.1,2.3,eastern_anatolia
smi:ISC/evid=626761530,2023-03-23T11:34:27.000000Z,40.7453,27.5248,12.8,2.3,marmara
smi:ISC/evid=626761539,2023-03-23T11:58:16.000000Z,40.672,30.444,7.0,1.6,marmara
smi:ISC/evid=642876308,2023-03-23T15:34:11.000000Z,38.825,26.494,6.6,1.7,aegean
smi:ISC/evid=626761620,2023-03-23T16:14:02.500000Z,39.0987,40.5113,7.6,1.7,eastern_anatolia
smi:ISC/evid=626761647,2023-03-23T17:52:32.700000Z,38.5605,39.4983,9.7,2.2,eastern_anatolia
smi:ISC/evid=626691376,2023-03-23T18:39:16.000000Z,38.868,26.102,11.4,2.5,aegean
smi:ISC/evid=642876338,2023-03-23T18:48:09.000000Z,38.85,26.102,7.5,1.5,aegean
smi:ISC/evid=626761686,2023-03-23T19:52:23.000000Z,38.551,39.58,8.2,1.5,eastern_anatolia
smi:ISC/evid=626761706,2023-03-23T20:53:03.000000Z,40.037,32.687,8.5,2.2,central_anatolia
smi:ISC/evid=626761717,2023-03-23T21:48:10.200000Z,38.5725,39.486,7.0,2.1,eastern_anatolia
smi:ISC/evid=626761733,2023-03-23T22:23:37.000000Z,38.235,39.172,7.0,2.4,eastern_anatolia
smi:ISC/evid=626761746,2023-03-23T23:11:23.600000Z,40.1978,31.7332,8.5,2.1,central_anatolia
smi:ISC/evid=626761760,2023-03-24T00:03:32.800000Z,39.2508,39.8565,2.1,1.8,eastern_anatolia
smi:ISC/evid=626761782,2023-03-24T02:31:43.300000Z,38.9957,41.2343,1.1,2.2,eastern_anatolia
smi:ISC/evid=626761804,2023-03-24T04:49:45.400000Z,40.3242,27.9127,12.5,2.8,marmara
smi:ISC/evid=626761833,2023-03-24T08:01:29.400000Z,39.4692,26.1492,7.6,2.0,aegean
smi:ISC/evid=626761843,2023-03-24T08:49:40.000000Z,39.148,41.382,7.1,1.8,eastern_anatolia
smi:ISC/evid=626691390,2023-03-24T09:43:14.800000Z,38.8344,26.0646,17.4,2.6,aegean
smi:ISC/evid=626761906,2023-03-24T14:05:07.900000Z,39.0062,41.1957,4.8,3.1,eastern_anatolia
smi:ISC/evid=626761945,2023-03-24T16:43:24.000000Z,38.5642,40.4097,10.9,2.0,eastern_anatolia
smi:ISC/evid=626761958,2023-03-24T17:26:50.300000Z,39.144,40.1678,8.4,2.1,eastern_anatolia
smi:ISC/evid=626761971,2023-03-24T18:08:08.400000Z,37.9242,27.5505,9.9,1.6,aegean
smi:ISC/evid=626762008,2023-03-24T20:38:25.200000Z,38.5548,40.4267,11.3,2.1,eastern_anatolia
smi:ISC/evid=626762011,2023-03-24T20:39:19.000000Z,38.5468,40.406,3.7,1.7,eastern_anatolia
smi:ISC/evid=642876614,2023-03-24T20:53:04.000000Z,38.276,26.568,5.5,1.5,aegean
smi:ISC/evid=626762020,2023-03-24T21:30:29.600000Z,40.4538,27.5483,17.3,1.7,marmara
smi:ISC/evid=626762023,2023-03-24T21:46:30.000000Z,38.4683,39.1972,5.7,1.5,eastern_anatolia
smi:ISC/evid=626762026,2023-03-24T22:05:12.600000Z,39.4398,26.3385,5.0,2.2,aegean
smi:ISC/evid=626762085,2023-03-25T01:41:16.000000Z,39.371,40.643,7.0,2.8,eastern_anatolia
smi:ISC/evid=626762100,2023-03-25T02:22:31.000000Z,38.47,39.627,10.4,1.8,eastern_anatolia
smi:ISC/evid=626762111,2023-03-25T03:29:53.800000Z,37.5713,26.84,6.0,2.0,aegean
smi:ISC/evid=626762112,2023-03-25T03:31:45.500000Z,38.8343,39.5417,5.0,2.0,eastern_anatolia
smi:ISC/evid=626762129,2023-03-25T04:58:53.900000Z,38.335,27.1528,17.8,1.5,aegean
smi:ISC/evid=642876739,2023-03-25T06:43:50.000000Z,38.452,39.572,8.3,1.6,eastern_anatolia
smi:ISC/evid=626762163,2023-03-25T07:07:47.000000Z,39.052,42.059,23.1,2.5,eastern_anatolia
smi:ISC/evid=626762166,2023-03-25T07:16:58.000000Z,38.009,26.207,7.1,1.6,aegean
smi:ISC/evid=626762178,2023-03-25T08:32:37.000000Z,38.583,40.452,7.0,2.1,eastern_anatolia
smi:ISC/evid=626762179,2023-03-25T08:33:51.200000Z,38.5807,40.4145,23.7,1.8,eastern_anatolia
smi:ISC/evid=626762193,2023-03-25T09:27:50.000000Z,38.587,40.454,7.0,2.1,eastern_anatolia
smi:ISC/evid=626762195,2023-03-25T09:34:32.500000Z,38.442,39.2037,1.6,2.0,eastern_anatolia
smi:ISC/evid=626762196,2023-03-25T09:37:25.600000Z,38.5003,39.2463,5.0,1.7,eastern_anatolia
smi:ISC/evid=626762205,2023-03-25T10:25:03.200000Z,38.5868,40.481,9.2,2.0,eastern_anatolia
smi:ISC/evid=626762241,2023-03-25T13:41:17.100000Z,38.5705,40.4157,5.0,1.6,eastern_anatolia
smi:ISC/evid=626762246,2023-03-25T13:55:11.100000Z,39.4555,31.5605,8.1,1.5,central_anatolia
smi:ISC/evid=626762286,2023-03-25T16:37:42.000000Z,40.802,30.981,6.9,1.6,marmara
smi:ISC/evid=642876850,2023-03-25T18:54:29.000000Z,39.098,33.092,7.0,1.6,central_anatolia
smi:ISC/evid=626691398,2023-03-25T19:13:06.900000Z,39.0087,27.8518,8.5,2.5,aegean
smi:ISC/evid=626762309,2023-03-25T19:41:58.100000Z,38.8326,26.0463,13.3,2.0,aegean
smi:ISC/evid=626762312,2023-03-25T20:03:13.900000Z,40.8523,30.4028,11.3,2.6,marmara
smi:ISC/evid=626762326,2023-03-25T21:05:58.400000Z,38.3413,27.2262,6.9,2.0,aegean
smi:ISC/evid=626762392,2023-03-25T23:49:31.300000Z,39.3707,26.297,6.9,2.4,aegean
smi:ISC/evid=626762402,2023-03-26T00:08:43.000000Z,39.023,42.049,7.0,1.6,eastern_anatolia
smi:ISC/evid=626762406,2023-03-26T00:22:46.900000Z,38.3423,27.2202,7.8,2.3,aegean
smi:ISC/evid=642876871,2023-03-26T00:49:51.000000Z,38.338,27.206,9.9,1.5,aegean
smi:ISC/evid=626762416,2023-03-26T00:56:42.100000Z,38.3662,27.2318,5.4,2.2,aegean
smi:ISC/evid=626762432,2023-03-26T01:09:17.400000Z,39.3702,26.2528,6.3,1.7,aegean
smi:ISC/evid=626762449,2023-03-26T02:04:24.000000Z,39.353,26.268,7.0,1.7,aegean
smi:ISC/evid=626762471,2023-03-26T03:06:21.100000Z,38.9002,43.6833,16.1,1.6,eastern_anatolia
smi:ISC/evid=626762516,2023-03-26T05:30:21.200000Z,38.3487,27.2023,6.1,2.2,aegean
smi:ISC/evid=626762531,2023-03-26T07:03:20.400000Z,38.3553,27.2695,13.9,1.8,aegean
smi:ISC/evid=626762535,2023-03-26T07:15:49.000000Z,38.346,27.233,7.0,1.6,aegean
smi:ISC/evid=626762538,2023-03-26T07:52:29.700000Z,38.6765,39.4533,5.0,2.1,eastern_anatolia
smi:ISC/evid=626691406,2023-03-26T08:46:14.200000Z,39.3723,26.2803,8.8,2.8,aegean
smi:ISC/evid=626762558,2023-03-26T11:19:17.500000Z,38.3432,27.2765,2.3,1.9,aegean
smi:ISC/evid=625948255,2023-03-26T12:28:12.940000Z,38.2286,39.0297,4.405,3.47,eastern_anatolia
smi:ISC/evid=626762589,2023-03-26T15:30:43.900000Z,38.3372,39.1407,5.0,1.8,eastern_anatolia
smi:ISC/evid=642876922,2023-03-26T15:31:33.000000Z,38.23,39.127,7.0,1.5,eastern_anatolia
smi:ISC/evid=626762599,2023-03-26T16:22:31.900000Z,38.3677,39.2695,5.0,1.7,eastern_anatolia
smi:ISC/evid=626762601,2023-03-26T16:46:33.300000Z,38.4913,39.3567,4.4,1.5,eastern_anatolia
smi:ISC/evid=626762605,2023-03-26T17:25:37.600000Z,39.019,27.8162,18.9,1.6,aegean
smi:ISC/evid=626762607,2023-03-26T17:34:31.900000Z,39.4737,40.2283,20.1,2.0,eastern_anatolia
smi:ISC/evid=626762659,2023-03-26T20:05:43.000000Z,38.702,35.293,7.0,1.5,central_anatolia
smi:ISC/evid=626762670,2023-03-26T20:56:07.900000Z,37.8443,27.2085,4.9,1.8,aegean
smi:ISC/evid=642877062,2023-03-26T23:56:44.000000Z,38.241,39.075,7.0,2.1,eastern_anatolia
smi:ISC/evid=626762753,2023-03-27T01:59:19.200000Z,38.7992,27.9398,8.9,1.7,aegean
smi:ISC/evid=626762784,2023-03-27T05:50:10.000000Z,38.345,27.208,10.7,1.5,aegean
smi:ISC/evid=642877161,2023-03-27T07:53:24.000000Z,37.803,26.683,10.1,1.5,aegean
smi:ISC/evid=626762817,2023-03-27T08:57:14.800000Z,37.9645,27.15,21.3,1.7,aegean
smi:ISC/evid=626762821,2023-03-27T09:13:45.000000Z,39.227,40.112,17.4,2.7,eastern_anatolia
smi:ISC/evid=626762840,2023-03-27T11:39:21.200000Z,38.9928,32.8735,,1.8,central_anatolia
smi:ISC/evid=626762856,2023-03-27T13:18:44.400000Z,39.9468,42.6285,1.5,1.6,eastern_anatolia
smi:ISC/evid=642877174,2023-03-27T13:27:55.000000Z,38.728,39.566,7.0,1.6,eastern_anatolia
smi:ISC/evid=626762903,2023-03-27T17:44:29.000000Z,38.397,39.635,4.3,1.7,eastern_anatolia
smi:ISC/evid=626691415,2023-03-27T17:50:46.400000Z,39.3557,26.2442,11.5,3.0,aegean
smi:ISC/evid=626762918,2023-03-27T19:06:42.000000Z,39.734,40.664,7.0,1.7,eastern_anatolia
smi:ISC/evid=626762919,2023-03-27T19:13:19.000000Z,38.363,41.866,7.0,1.7,eastern_anatolia
smi:ISC/evid=626762921,2023-03-27T19:25:39.000000Z,38.744,35.324,7.0,2.0,central_anatolia
smi:ISC/evid=626762931,2023-03-27T20:31:44.000000Z,39.734,40.647,7.0,2.9,eastern_anatolia
smi:ISC/evid=642877201,2023-03-27T20:34:49.000000Z,38.411,41.717,7.4,1.5,eastern_anatolia
smi:ISC/evid=626762939,2023-03-27T21:47:28.000000Z,39.753,40.642,2.4,2.7,eastern_anatolia
smi:ISC/evid=626762945,2023-03-27T22:27:10.400000Z,38.6387,39.2642,20.5,1.5,eastern_anatolia
smi:ISC/evid=626762950,2023-03-27T22:50:42.000000Z,38.352,41.877,7.0,2.3,eastern_anatolia
smi:ISC/evid=626762986,2023-03-28T02:10:42.600000Z,38.5768,40.4853,5.0,1.8,eastern_anatolia
smi:ISC/evid=626762996,2023-03-28T02:32:23.100000Z,38.5915,39.4805,6.4,1.9,eastern_anatolia
smi:ISC/evid=642877248,2023-03-28T05:01:34.000000Z,39.406,28.179,8.1,1.8,aegean
smi:ISC/evid=626691418,2023-03-28T05:46:42.270000Z,39.3468,26.2876,8.426,1.63,aegean
smi:ISC/evid=626763099,2023-03-28T11:16:43.000000Z,41.186,28.789,7.2,1.6,marmara
smi:ISC/evid=642877333,2023-03-28T15:40:03.000000Z,38.506,40.341,7.0,1.5,eastern_anatolia
smi:ISC/evid=626763133,2023-03-28T15:46:09.000000Z,40.822,27.736,10.8,1.8,marmara
smi:ISC/evid=626763134,2023-03-28T15:54:59.600000Z,39.1932,40.3803,3.6,2.1,eastern_anatolia
smi:ISC/evid=626763135,2023-03-28T15:57:12.000000Z,38.994,41.054,11.0,1.6,eastern_anatolia
smi:ISC/evid=626763139,2023-03-28T16:31:01.300000Z,39.331,26.2008,5.3,1.7,aegean
smi:ISC/evid=626763170,2023-03-28T19:02:45.000000Z,38.354,41.857,7.0,1.9,eastern_anatolia
smi:ISC/evid=642877368,2023-03-28T19:18:35.000000Z,39.866,40.858,7.0,1.7,eastern_anatolia
smi:ISC/evid=626763174,2023-03-28T20:12:51.500000Z,40.7403,30.5745,11.2,1.6,marmara
smi:ISC/evid=626691427,2023-03-28T20:55:18.400000Z,38.3375,27.1903,7.3,2.5,aegean
smi:ISC/evid=642877383,2023-03-28T21:06:41.000000Z,38.969,27.908,7.0,1.5,aegean
smi:ISC/evid=642877410,2023-03-28T22:32:08.000000Z,38.333,27.173,7.6,1.6,aegean
smi:ISC/evid=642877414,2023-03-28T22:56:38.000000Z,38.547,40.261,10.4,1.7,eastern_anatolia
smi:ISC/evid=626763201,2023-03-28T23:06:42.000000Z,39.016,42.026,7.0,1.8,eastern_anatolia
smi:ISC/evid=626763227,2023-03-29T00:33:55.000000Z,38.339,41.861,8.1,1.9,eastern_anatolia
smi:ISC/evid=626763228,2023-03-29T00:41:53.000000Z,38.591,40.49,5.1,1.9,eastern_anatolia
smi:ISC/evid=626763274,2023-03-29T03:00:18.000000Z,38.713,39.983,7.0,2.2,eastern_anatolia
smi:ISC/evid=626763285,2023-03-29T04:11:20.200000Z,40.6798,30.4513,14.8,1.6,marmara
smi:ISC/evid=626763286,2023-03-29T04:22:16.000000Z,38.711,43.168,7.0,2.0,eastern_anatolia
smi:ISC/evid=626763290,2023-03-29T04:44:18.900000Z,38.3137,41.9137,9.0,2.1,eastern_anatolia
smi:ISC/evid=626763294,2023-03-29T05:03:24.000000Z,39.175,41.515,8.1,2.6,eastern_anatolia
smi:ISC/evid=626763307,2023-03-29T05:46:03.000000Z,40.446,33.011,7.1,1.6,central_anatolia
smi:ISC/evid=626763347,2023-03-29T11:05:13.200000Z,38.6907,35.3488,5.0,2.6,central_anatolia
smi:ISC/evid=626763385,2023-03-29T15:19:37.600000Z,38.9403,43.789,1.5,2.2,eastern_anatolia
smi:ISC/evid=642273387,2023-03-29T16:29:20.700000Z,38.1747,26.1063,14.0,2.4,aegean
smi:ISC/evid=626763421,2023-03-29T17:12:56.000000Z,38.233,39.062,6.9,1.9,eastern_anatolia
smi:ISC/evid=626763434,2023-03-29T18:02:11.400000Z,39.1403,40.2402,5.0,3.0,eastern_anatolia
smi:ISC/evid=626763555,2023-03-30T00:41:55.800000Z,40.3803,27.4198,7.0,1.9,marmara
smi:ISC/evid=626763583,2023-03-30T03:00:42.700000Z,39.6148,39.8485,5.1,1.8,eastern_anatolia
smi:ISC/evid=626763637,2023-03-30T07:47:43.000000Z,39.175,39.272,7.0,2.3,eastern_anatolia
smi:ISC/evid=626763644,2023-03-30T08:04:32.000000Z,38.656,35.26,7.0,2.1,central_anatolia
smi:ISC/evid=626763651,2023-03-30T08:45:44.000000Z,39.501,33.1427,2.4,1.6,central_anatolia
smi:ISC/evid=626763675,2023-03-30T10:55:53.700000Z,39.3587,26.2548,10.1,2.1,aegean
smi:ISC/evid=626763677,2023-03-30T11:14:19.000000Z,38.344,41.846,7.0,1.9,eastern_anatolia
smi:ISC/evid=642877701,2023-03-30T14:23:49.000000Z,38.789,39.095,7.0,1.5,eastern_anatolia
smi:ISC/evid=642877728,2023-03-30T18:54:30.000000Z,38.746,43.3,15.1,1.5,eastern_anatolia
smi:ISC/evid=626763779,2023-03-30T18:55:20.700000Z,39.2978,28.1922,6.8,2.2,aegean
smi:ISC/evid=626763805,2023-03-30T20:20:37.300000Z,39.3023,28.2283,7.2,2.4,aegean
smi:ISC/evid=626763849,2023-03-30T23:45:32.200000Z,38.5097,40.3857,5.0,2.7,eastern_anatolia
smi:ISC/evid=626763871,2023-03-31T02:18:17.200000Z,38.3792,39.3795,5.9,2.9,eastern_anatolia
smi:ISC/evid=626763877,2023-03-31T03:00:17.000000Z,38.431,39.218,7.5,2.8,eastern_anatolia
smi:ISC/evid=642273457,2023-03-31T06:18:43.100000Z,39.473,26.2143,13.8,1.5,aegean
smi:ISC/evid=642877848,2023-03-31T08:06:46.000000Z,39.387,26.336,7.0,1.7,aegean
smi:ISC/evid=626763931,2023-03-31T09:48:50.800000Z,39.485,33.4982,5.1,1.5,central_anatolia
smi:ISC/evid=626763937,2023-03-31T10:13:47.900000Z,40.2283,30.7807,6.9,1.9,marmara
smi:ISC/evid=626763938,2023-03-31T10:15:11.800000Z,40.2015,30.5648,4.6,2.2,marmara
smi:ISC/evid=642877865,2023-03-31T10:33:43.100000Z,38.4107,40.3617,8.2,2.3,eastern_anatolia
smi:ISC/evid=626763954,2023-03-31T12:03:59.600000Z,37.848,26.9782,2.8,2.0,aegean
smi:ISC/evid=626763982,2023-03-31T15:16:07.500000Z,39.924,39.7253,5.4,2.4,eastern_anatolia
smi:ISC/evid=642882592,2023-03-31T18:04:43.000000Z,38.222,39.041,7.0,1.5,eastern_anatolia
smi:ISC/evid=626764029,2023-03-31T19:51:19.100000Z,39.1937,40.4383,17.7,1.9,eastern_anatolia
smi:ISC/evid=626764032,2023-03-31T19:52:05.000000Z,38.6307,39.955,8.5,2.2,eastern_anatolia
smi:ISC/evid=642877914,2023-03-31T20:35:53.000000Z,38.352,41.818,7.0,1.5,eastern_anatolia
smi:ISC/evid=642877916,2023-03-31T20:36:56.000000Z,38.341,41.836,7.0,1.6,eastern_anatolia
smi:ISC/evid=642877918,2023-03-31T20:44:45.000000Z,38.322,39.817,7.0,1.9,eastern_anatolia
smi:ISC/evid=626764043,2023-03-31T21:25:08.700000Z,38.4732,39.6558,7.2,2.3,eastern_anatolia
smi:ISC/evid=626764063,2023-03-31T23:00:17.000000Z,38.54,39.486,7.0,1.7,eastern_anatolia
smi:ISC/evid=626691443,2023-03-31T23:22:53.000000Z,39.003,27.957,7.0,2.6,aegean
smi:ISC/evid=626764070,2023-03-31T23:31:48.700000Z,38.5372,40.4393,8.9,2.4,eastern_anatolia
smi:ISC/evid=636302586,2023-04-01T00:10:36.600000Z,38.307,42.5845,5.4,2.6,eastern_anatolia
smi:ISC/evid=636302605,2023-04-01T01:25:47.000000Z,38.721,35.301,7.0,1.7,central_anatolia
smi:ISC/evid=636302627,2023-04-01T02:36:30.000000Z,39.956,34.941,7.0,1.5,central_anatolia
smi:ISC/evid=636302642,2023-04-01T03:37:22.800000Z,40.1823,31.7485,14.3,2.2,central_anatolia
smi:ISC/evid=636302645,2023-04-01T04:08:42.600000Z,40.5625,28.8777,5.0,1.9,marmara
smi:ISC/evid=636302660,2023-04-01T05:42:08.000000Z,39.3673,26.2457,14.1,2.3,aegean
smi:ISC/evid=636302663,2023-04-01T05:51:14.100000Z,38.6207,39.8147,12.0,3.1,eastern_anatolia
smi:ISC/evid=642729431,2023-04-01T06:39:48.000000Z,39.991,41.372,5.8,1.9,eastern_anatolia
smi:ISC/evid=636302708,2023-04-01T11:56:54.300000Z,39.3,39.3443,3.8,1.9,eastern_anatolia
smi:ISC/evid=636302728,2023-04-01T14:38:16.500000Z,38.5622,27.0303,19.0,2.0,aegean
smi:ISC/evid=636302748,2023-04-01T16:14:30.500000Z,39.0977,40.3895,9.3,1.8,eastern_anatolia
smi:ISC/evid=636302757,2023-04-01T16:56:07.000000Z,39.876,39.539,8.3,1.7,eastern_anatolia
smi:ISC/evid=636302761,2023-04-01T17:40:41.800000Z,39.4427,26.4025,13.3,1.7,aegean
smi:ISC/evid=642273521,2023-04-01T18:28:57.700000Z,39.3649,26.2912,13.6,1.6,aegean
smi:ISC/evid=636302780,2023-04-01T18:54:24.000000Z,37.91,26.527,7.0,1.8,aegean
smi:ISC/evid=636302800,2023-04-01T19:56:32.400000Z,40.1533,31.7218,5.0,2.3,central_anatolia
smi:ISC/evid=636302805,2023-04-01T20:28:18.600000Z,38.2863,27.2177,12.8,1.6,aegean
smi:ISC/evid=626691452,2023-04-01T21:58:43.650000Z,37.8185,26.4028,4.115,2.88,aegean
smi:ISC/evid=636302849,2023-04-01T22:34:40.000000Z,39.944,42.341,7.0,2.6,eastern_anatolia
smi:ISC/evid=626691455,2023-04-01T22:42:46.600000Z,37.8278,26.3983,13.1,3.0,aegean
smi:ISC/evid=636302858,2023-04-01T23:06:33.700000Z,38.5457,40.4488,10.1,2.2,eastern_anatolia
smi:ISC/evid=642729741,2023-04-02T00:08:51.000000Z,37.92,26.558,7.0,1.7,aegean
smi:ISC/evid=636302872,2023-04-02T01:22:51.900000Z,37.7375,27.898,12.6,2.0,aegean
smi:ISC/evid=636302873,2023-04-02T01:25:31.900000Z,37.7207,27.8542,10.9,1.5,aegean
smi:ISC/evid=642729713,2023-04-02T01:45:41.000000Z,39.394,26.302,7.1,1.7,aegean
smi:ISC/evid=636302899,2023-04-02T03:07:18.000000Z,39.599,41.257,7.0,1.7,eastern_anatolia
smi:ISC/evid=626368096,2023-04-02T04:03:53.400000Z,40.715,27.3735,10.7,2.9,marmara
smi:ISC/evid=636302934,2023-04-02T05:56:23.000000Z,38.438,39.917,7.0,1.8,eastern_anatolia
smi:ISC/evid=636302935,2023-04-02T06:06:59.900000Z,37.8615,26.8678,4.1,1.7,aegean
smi:ISC/evid=636302943,2023-04-02T06:32:07.000000Z,38.471,39.29,7.0,2.0,eastern_anatolia
smi:ISC/evid=636302945,2023-04-02T06:37:23.100000Z,37.811,26.4335,5.1,1.9,aegean
smi:ISC/evid=636302952,2023-04-02T07:23:49.200000Z,38.6277,39.5287,12.1,2.0,eastern_anatolia
smi:ISC/evid=636302961,2023-04-02T07:42:48.500000Z,39.887,42.9687,17.3,2.2,eastern_anatolia
smi:ISC/evid=636302970,2023-04-02T08:16:34.300000Z,39.0805,27.789,10.7,1.6,aegean
smi:ISC/evid=636302972,2023-04-02T08:27:04.600000Z,37.8993,27.2202,10.7,2.0,aegean
smi:ISC/evid=636302974,2023-04-02T08:43:43.200000Z,40.2705,31.7932,16.1,1.9,central_anatolia
smi:ISC/evid=636302988,2023-04-02T09:50:32.300000Z,39.82,42.7263,5.0,1.9,eastern_anatolia
smi:ISC/evid=642729611,2023-04-02T10:02:00.000000Z,39.473,41.136,6.5,1.5,eastern_anatolia
smi:ISC/evid=636302993,2023-04-02T10:03:16.000000Z,38.252,40.857,7.0,1.8,eastern_anatolia
smi:ISC/evid=636303006,2023-04-02T10:53:42.300000Z,39.0838,27.795,5.1,1.7,aegean
smi:ISC/evid=636303007,2023-04-02T10:54:43.700000Z,39.087,27.8145,9.2,2.1,aegean
smi:ISC/evid=636303012,2023-04-02T11:32:34.400000Z,38.516,39.3122,7.8,1.9,eastern_anatolia
smi:ISC/evid=636303029,2023-04-02T12:16:15.000000Z,40.811,30.883,8.2,1.6,marmara
smi:ISC/evid=636303030,2023-04-02T12:25:00.900000Z,38.2938,26.0001,15.0,2.2,aegean
smi:ISC/evid=636303033,2023-04-02T12:41:39.000000Z,40.7933,30.8855,12.5,1.6,marmara
smi:ISC/evid=636303043,2023-04-02T13:29:13.900000Z,38.7037,27.7072,5.3,1.7,aegean
smi:ISC/evid=636303044,2023-04-02T13:33:16.900000Z,38.494,40.375,16.0,1.8,eastern_anatolia
smi:ISC/evid=636303049,2023-04-02T13:55:31.000000Z,38.545,26.625,6.9,2.0,aegean
smi:ISC/evid=636303066,2023-04-02T16:03:39.700000Z,38.3135,41.9025,2.8,2.0,eastern_anatolia
smi:ISC/evid=636303079,2023-04-02T18:14:08.000000Z,38.339,41.84,7.0,2.3,eastern_anatolia
smi:ISC/evid=626691458,2023-04-02T18:58:14.500000Z,39.3915,26.2328,5.1,2.1,aegean
smi:ISC/evid=636303091,2023-04-02T19:50:26.000000Z,38.824,27.178,14.5,2.3,aegean
smi:ISC/evid=636303103,2023-04-02T20:46:00.100000Z,40.6493,30.4808,14.2,1.8,marmara
smi:ISC/evid=636303116,2023-04-02T21:42:40.000000Z,39.029,40.709,7.0,2.3,eastern_anatolia
smi:ISC/evid=636303129,2023-04-02T23:33:15.900000Z,38.8613,26.4935,9.6,2.1,aegean
smi:ISC/evid=636303270,2023-04-03T00:36:27.300000Z,39.1313,41.3973,16.1,1.5,eastern_anatolia
