filename,station,event_id,magnitude,mag_band,t_start,t_origin,status
small_KO.KMRS_626667130.npz,KO.KMRS,626667130,1.4,M1.0-1.5,2023-02-16T00:45:03.000000Z,2023-02-16T00:45:33.000000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_642693250.npz,KO.KOZT,642693250,1.3,M1.0-1.5,2023-02-20T06:01:37.000000Z,2023-02-20T06:02:07.000000Z,ok
small_KO.KMRS_642693250.npz,KO.KMRS,642693250,1.3,M1.0-1.5,2023-02-20T06:01:37.000000Z,2023-02-20T06:02:07.000000Z,ok
small_KO.KOZT_642870797.npz,KO.KOZT,642870797,1.4,M1.0-1.5,2023-03-04T01:18:19.000000Z,2023-03-04T01:18:49.000000Z,ok
small_KO.KMRS_642870797.npz,KO.KMRS,642870797,1.4,M1.0-1.5,2023-03-04T01:18:19.000000Z,2023-03-04T01:18:49.000000Z,ok
small_KO.KOZT_642731333.npz,KO.KOZT,642731333,1.2,M1.0-1.5,2023-04-12T09:33:00.000000Z,2023-04-12T09:33:30.000000Z,ok
small_KO.KMRS_642731333.npz,KO.KMRS,642731333,1.2,M1.0-1.5,2023-04-12T09:33:00.000000Z,2023-04-12T09:33:30.000000Z,ok
small_KO.KOZT_636322354.npz,KO.KOZT,636322354,1.3,M1.0-1.5,2023-07-25T18:30:51.300000Z,2023-07-25T18:31:21.300000Z,ok
small_KO.KMRS_636322354.npz,KO.KMRS,636322354,1.3,M1.0-1.5,2023-07-25T18:30:51.300000Z,2023-07-25T18:31:21.300000Z,ok
small_KO.KOZT_626754021.npz,KO.KOZT,626754021,1.2,M1.0-1.5,2023-03-03T02:16:15.100000Z,2023-03-03T02:16:45.100000Z,ok
small_KO.KMRS_626754021.npz,KO.KMRS,626754021,1.2,M1.0-1.5,2023-03-03T02:16:15.100000Z,2023-03-03T02:16:45.100000Z,ok
small_KO.KOZT_642876499.npz,KO.KOZT,642876499,1.5,M1.0-1.5,2023-03-24T10:41:21.000000Z,2023-03-24T10:41:51.000000Z,ok
small_KO.KMRS_642876499.npz,KO.KMRS,642876499,1.5,M1.0-1.5,2023-03-24T10:41:21.000000Z,2023-03-24T10:41:51.000000Z,ok
small_KO.KOZT_642730038.npz,KO.KOZT,642730038,1.4,M1.0-1.5,2023-04-04T13:38:01.000000Z,2023-04-04T13:38:31.000000Z,ok
small_KO.KMRS_642730038.npz,KO.KMRS,642730038,1.4,M1.0-1.5,2023-04-04T13:38:01.000000Z,2023-04-04T13:38:31.000000Z,"fail: Missing channels: ['HHN', 'HHE']"
small_KO.KOZT_636318710.npz,KO.KOZT,636318710,1.4,M1.0-1.5,2023-06-23T22:54:16.600000Z,2023-06-23T22:54:46.600000Z,ok
small_KO.KMRS_636318710.npz,KO.KMRS,636318710,1.4,M1.0-1.5,2023-06-23T22:54:16.600000Z,2023-06-23T22:54:46.600000Z,ok
small_KO.KOZT_636304386.npz,KO.KOZT,636304386,1.1,M1.0-1.5,2023-04-08T13:28:45.300000Z,2023-04-08T13:29:15.300000Z,ok
small_KO.KMRS_636304386.npz,KO.KMRS,636304386,1.1,M1.0-1.5,2023-04-08T13:28:45.300000Z,2023-04-08T13:29:15.300000Z,ok
small_KO.KOZT_642731645.npz,KO.KOZT,642731645,1.4,M1.0-1.5,2023-04-14T14:43:15.000000Z,2023-04-14T14:43:45.000000Z,ok
small_KO.KMRS_642731645.npz,KO.KMRS,642731645,1.4,M1.0-1.5,2023-04-14T14:43:15.000000Z,2023-04-14T14:43:45.000000Z,ok
small_KO.KOZT_626763238.npz,KO.KOZT,626763238,1.5,M1.0-1.5,2023-03-29T01:16:50.000000Z,2023-03-29T01:17:20.000000Z,ok
small_KO.KMRS_626763238.npz,KO.KMRS,626763238,1.5,M1.0-1.5,2023-03-29T01:16:50.000000Z,2023-03-29T01:17:20.000000Z,fail: Gap fraction 0.18 > 0.05
small_KO.KOZT_642695881.npz,KO.KOZT,642695881,1.4,M1.0-1.5,2023-02-27T17:18:57.000000Z,2023-02-27T17:19:27.000000Z,ok
small_KO.KMRS_642695881.npz,KO.KMRS,642695881,1.4,M1.0-1.5,2023-02-27T17:18:57.000000Z,2023-02-27T17:19:27.000000Z,ok
small_KO.KOZT_642874034.npz,KO.KOZT,642874034,1.3,M1.0-1.5,2023-03-14T21:48:14.000000Z,2023-03-14T21:48:44.000000Z,ok
small_KO.KMRS_642874034.npz,KO.KMRS,642874034,1.3,M1.0-1.5,2023-03-14T21:48:14.000000Z,2023-03-14T21:48:44.000000Z,fail: Gap fraction 0.60 > 0.05
small_KO.KOZT_636305298.npz,KO.KOZT,636305298,1.5,M1.0-1.5,2023-04-13T01:04:11.000000Z,2023-04-13T01:04:41.000000Z,ok
small_KO.KMRS_636305298.npz,KO.KMRS,636305298,1.5,M1.0-1.5,2023-04-13T01:04:11.000000Z,2023-04-13T01:04:41.000000Z,fail: Gap fraction 0.50 > 0.05
small_KO.KOZT_626668471.npz,KO.KOZT,626668471,1.5,M1.0-1.5,2023-02-18T11:14:10.700000Z,2023-02-18T11:14:40.700000Z,ok
small_KO.KMRS_626668471.npz,KO.KMRS,626668471,1.5,M1.0-1.5,2023-02-18T11:14:10.700000Z,2023-02-18T11:14:40.700000Z,ok
small_KO.KOZT_636304205.npz,KO.KOZT,636304205,1.3,M1.0-1.5,2023-04-07T18:51:35.300000Z,2023-04-07T18:52:05.300000Z,ok
small_KO.KMRS_636304205.npz,KO.KMRS,636304205,1.3,M1.0-1.5,2023-04-07T18:51:35.300000Z,2023-04-07T18:52:05.300000Z,ok
small_KO.KOZT_636306704.npz,KO.KOZT,636306704,1.5,M1.0-1.5,2023-04-19T06:31:20.900000Z,2023-04-19T06:31:50.900000Z,ok
small_KO.KMRS_636306704.npz,KO.KMRS,636306704,1.5,M1.0-1.5,2023-04-19T06:31:20.900000Z,2023-04-19T06:31:50.900000Z,fail: Gap fraction 0.42 > 0.05
small_KO.KOZT_642870135.npz,KO.KOZT,642870135,1.2,M1.0-1.5,2023-03-01T21:11:02.000000Z,2023-03-01T21:11:32.000000Z,ok
small_KO.KMRS_642870135.npz,KO.KMRS,642870135,1.2,M1.0-1.5,2023-03-01T21:11:02.000000Z,2023-03-01T21:11:32.000000Z,fail: Gap fraction 0.27 > 0.05
small_KO.KOZT_626762985.npz,KO.KOZT,626762985,1.4,M1.0-1.5,2023-03-28T02:08:28.400000Z,2023-03-28T02:08:58.400000Z,ok
small_KO.KMRS_626762985.npz,KO.KMRS,626762985,1.4,M1.0-1.5,2023-03-28T02:08:28.400000Z,2023-03-28T02:08:58.400000Z,ok
small_KO.KOZT_642870431.npz,KO.KOZT,642870431,1.3,M1.0-1.5,2023-03-02T21:36:29.000000Z,2023-03-02T21:36:59.000000Z,ok
small_KO.KMRS_642870431.npz,KO.KMRS,642870431,1.3,M1.0-1.5,2023-03-02T21:36:29.000000Z,2023-03-02T21:36:59.000000Z,ok
small_KO.KOZT_626755332.npz,KO.KOZT,626755332,1.2,M1.0-1.5,2023-03-06T11:07:44.600000Z,2023-03-06T11:08:14.600000Z,ok
small_KO.KMRS_626755332.npz,KO.KMRS,626755332,1.2,M1.0-1.5,2023-03-06T11:07:44.600000Z,2023-03-06T11:08:14.600000Z,ok
small_KO.KOZT_626761659.npz,KO.KOZT,626761659,1.4,M1.0-1.5,2023-03-23T18:17:53.500000Z,2023-03-23T18:18:23.500000Z,ok
small_KO.KMRS_626761659.npz,KO.KMRS,626761659,1.4,M1.0-1.5,2023-03-23T18:17:53.500000Z,2023-03-23T18:18:23.500000Z,ok
small_KO.KOZT_626757981.npz,KO.KOZT,626757981,1.3,M1.0-1.5,2023-03-13T03:56:36.900000Z,2023-03-13T03:57:06.900000Z,ok
small_KO.KMRS_626757981.npz,KO.KMRS,626757981,1.3,M1.0-1.5,2023-03-13T03:56:36.900000Z,2023-03-13T03:57:06.900000Z,ok
small_KO.KOZT_642938791.npz,KO.KOZT,642938791,1.1,M1.0-1.5,2023-05-05T01:37:36.000000Z,2023-05-05T01:38:06.000000Z,ok
small_KO.KMRS_642938791.npz,KO.KMRS,642938791,1.1,M1.0-1.5,2023-05-05T01:37:36.000000Z,2023-05-05T01:38:06.000000Z,ok
small_KO.KOZT_643179147.npz,KO.KOZT,643179147,1.2,M1.0-1.5,2023-06-18T04:39:07.000000Z,2023-06-18T04:39:37.000000Z,ok
small_KO.KMRS_643179147.npz,KO.KMRS,643179147,1.2,M1.0-1.5,2023-06-18T04:39:07.000000Z,2023-06-18T04:39:37.000000Z,ok
small_KO.KOZT_643178856.npz,KO.KOZT,643178856,1.3,M1.0-1.5,2023-06-15T05:53:03.000000Z,2023-06-15T05:53:33.000000Z,ok
small_KO.KMRS_643178856.npz,KO.KMRS,643178856,1.3,M1.0-1.5,2023-06-15T05:53:03.000000Z,2023-06-15T05:53:33.000000Z,ok
small_KO.KOZT_642941362.npz,KO.KOZT,642941362,1.4,M1.0-1.5,2023-05-30T03:08:46.000000Z,2023-05-30T03:09:16.000000Z,ok
small_KO.KMRS_642941362.npz,KO.KMRS,642941362,1.4,M1.0-1.5,2023-05-30T03:08:46.000000Z,2023-05-30T03:09:16.000000Z,fail: Missing channels: ['HHZ']
small_KO.KOZT_636317208.npz,KO.KOZT,636317208,1.4,M1.0-1.5,2023-06-13T21:24:22.200000Z,2023-06-13T21:24:52.200000Z,ok
small_KO.KMRS_636317208.npz,KO.KMRS,636317208,1.4,M1.0-1.5,2023-06-13T21:24:22.200000Z,2023-06-13T21:24:52.200000Z,ok
small_KO.KOZT_642731916.npz,KO.KOZT,642731916,1.5,M1.0-1.5,2023-04-16T04:03:39.000000Z,2023-04-16T04:04:09.000000Z,ok
small_KO.KMRS_642731916.npz,KO.KMRS,642731916,1.5,M1.0-1.5,2023-04-16T04:03:39.000000Z,2023-04-16T04:04:09.000000Z,ok
small_KO.KOZT_642870297.npz,KO.KOZT,642870297,1.3,M1.0-1.5,2023-03-02T07:05:54.000000Z,2023-03-02T07:06:24.000000Z,ok
small_KO.KMRS_642870297.npz,KO.KMRS,642870297,1.3,M1.0-1.5,2023-03-02T07:05:54.000000Z,2023-03-02T07:06:24.000000Z,ok
small_KO.KOZT_626753843.npz,KO.KOZT,626753843,1.1,M1.0-1.5,2023-03-02T20:40:59.000000Z,2023-03-02T20:41:29.000000Z,ok
small_KO.KMRS_626753843.npz,KO.KMRS,626753843,1.1,M1.0-1.5,2023-03-02T20:40:59.000000Z,2023-03-02T20:41:29.000000Z,fail: Gap fraction 0.45 > 0.05
small_KO.KOZT_636313546.npz,KO.KOZT,636313546,1.5,M1.0-1.5,2023-05-22T09:46:28.000000Z,2023-05-22T09:46:58.000000Z,ok
small_KO.KMRS_636313546.npz,KO.KMRS,636313546,1.5,M1.0-1.5,2023-05-22T09:46:28.000000Z,2023-05-22T09:46:58.000000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_642940831.npz,KO.KOZT,642940831,1.1,M1.0-1.5,2023-05-24T22:00:26.000000Z,2023-05-24T22:00:56.000000Z,ok
small_KO.KMRS_642940831.npz,KO.KMRS,642940831,1.1,M1.0-1.5,2023-05-24T22:00:26.000000Z,2023-05-24T22:00:56.000000Z,ok
small_KO.KOZT_643179473.npz,KO.KOZT,643179473,1.3,M1.0-1.5,2023-06-22T13:52:14.000000Z,2023-06-22T13:52:44.000000Z,ok
small_KO.KMRS_643179473.npz,KO.KMRS,643179473,1.3,M1.0-1.5,2023-06-22T13:52:14.000000Z,2023-06-22T13:52:44.000000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_626760020.npz,KO.KOZT,626760020,1.5,M1.0-1.5,2023-03-18T18:49:02.700000Z,2023-03-18T18:49:32.700000Z,ok
small_KO.KMRS_626760020.npz,KO.KMRS,626760020,1.5,M1.0-1.5,2023-03-18T18:49:02.700000Z,2023-03-18T18:49:32.700000Z,ok
small_KO.KOZT_636320452.npz,KO.KOZT,636320452,1.5,M1.0-1.5,2023-07-06T23:42:42.000000Z,2023-07-06T23:43:12.000000Z,ok
small_KO.KMRS_636320452.npz,KO.KMRS,636320452,1.5,M1.0-1.5,2023-07-06T23:42:42.000000Z,2023-07-06T23:43:12.000000Z,ok
small_KO.KOZT_642729297.npz,KO.KOZT,642729297,1.3,M1.0-1.5,2023-04-01T23:36:47.000000Z,2023-04-01T23:37:17.000000Z,ok
small_KO.KMRS_642729297.npz,KO.KMRS,642729297,1.3,M1.0-1.5,2023-04-01T23:36:47.000000Z,2023-04-01T23:37:17.000000Z,ok
small_KO.KOZT_642695916.npz,KO.KOZT,642695916,1.2,M1.0-1.5,2023-02-27T23:01:46.000000Z,2023-02-27T23:02:16.000000Z,ok
small_KO.KMRS_642695916.npz,KO.KMRS,642695916,1.2,M1.0-1.5,2023-02-27T23:01:46.000000Z,2023-02-27T23:02:16.000000Z,ok
small_KO.KOZT_636304077.npz,KO.KOZT,636304077,1.4,M1.0-1.5,2023-04-07T07:45:06.900000Z,2023-04-07T07:45:36.900000Z,ok
small_KO.KMRS_636304077.npz,KO.KMRS,636304077,1.4,M1.0-1.5,2023-04-07T07:45:06.900000Z,2023-04-07T07:45:36.900000Z,ok
small_KO.KOZT_642691997.npz,KO.KOZT,642691997,1.1,M1.0-1.5,2023-02-16T17:11:07.000000Z,2023-02-16T17:11:37.000000Z,ok
small_KO.KMRS_642691997.npz,KO.KMRS,642691997,1.1,M1.0-1.5,2023-02-16T17:11:07.000000Z,2023-02-16T17:11:37.000000Z,ok
small_KO.KOZT_642739439.npz,KO.KOZT,642739439,1.3,M1.0-1.5,2023-02-14T04:56:11.000000Z,2023-02-14T04:56:41.000000Z,ok
small_KO.KMRS_642739439.npz,KO.KMRS,642739439,1.3,M1.0-1.5,2023-02-14T04:56:11.000000Z,2023-02-14T04:56:41.000000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_626761777.npz,KO.KOZT,626761777,1.2,M1.0-1.5,2023-03-24T01:47:09.000000Z,2023-03-24T01:47:39.000000Z,ok
small_KO.KMRS_626761777.npz,KO.KMRS,626761777,1.2,M1.0-1.5,2023-03-24T01:47:09.000000Z,2023-03-24T01:47:39.000000Z,ok
small_KO.KOZT_636303763.npz,KO.KOZT,636303763,1.4,M1.0-1.5,2023-04-05T23:40:04.900000Z,2023-04-05T23:40:34.900000Z,ok
small_KO.KMRS_636303763.npz,KO.KMRS,636303763,1.4,M1.0-1.5,2023-04-05T23:40:04.900000Z,2023-04-05T23:40:34.900000Z,ok
small_KO.KOZT_636319005.npz,KO.KOZT,636319005,1.4,M1.0-1.5,2023-06-26T06:55:31.900000Z,2023-06-26T06:56:01.900000Z,ok
small_KO.KMRS_636319005.npz,KO.KMRS,636319005,1.4,M1.0-1.5,2023-06-26T06:55:31.900000Z,2023-06-26T06:56:01.900000Z,fail: Gap fraction 0.17 > 0.05
small_KO.KOZT_643178617.npz,KO.KOZT,643178617,1.2,M1.0-1.5,2023-06-12T00:17:15.000000Z,2023-06-12T00:17:45.000000Z,ok
small_KO.KMRS_643178617.npz,KO.KMRS,643178617,1.2,M1.0-1.5,2023-06-12T00:17:15.000000Z,2023-06-12T00:17:45.000000Z,ok
small_KO.KOZT_636321604.npz,KO.KOZT,636321604,1.4,M1.0-1.5,2023-07-18T09:53:20.000000Z,2023-07-18T09:53:50.000000Z,ok
small_KO.KMRS_636321604.npz,KO.KMRS,636321604,1.4,M1.0-1.5,2023-07-18T09:53:20.000000Z,2023-07-18T09:53:50.000000Z,fail: Gap fraction 0.10 > 0.05
small_KO.KOZT_626760250.npz,KO.KOZT,626760250,1.4,M1.0-1.5,2023-03-19T14:03:32.000000Z,2023-03-19T14:04:02.000000Z,ok
small_KO.KMRS_626760250.npz,KO.KMRS,626760250,1.4,M1.0-1.5,2023-03-19T14:03:32.000000Z,2023-03-19T14:04:02.000000Z,ok
small_KO.KOZT_642870224.npz,KO.KOZT,642870224,1.2,M1.0-1.5,2023-03-02T01:42:37.000000Z,2023-03-02T01:43:07.000000Z,ok
small_KO.KMRS_642870224.npz,KO.KMRS,642870224,1.2,M1.0-1.5,2023-03-02T01:42:37.000000Z,2023-03-02T01:43:07.000000Z,"fail: Missing channels: ['HHZ', 'HHE']"
small_KO.KOZT_642870120.npz,KO.KOZT,642870120,1.5,M1.0-1.5,2023-03-01T20:09:48.000000Z,2023-03-01T20:10:18.000000Z,ok
small_KO.KMRS_642870120.npz,KO.KMRS,642870120,1.5,M1.0-1.5,2023-03-01T20:09:48.000000Z,2023-03-01T20:10:18.000000Z,ok
small_KO.KOZT_636304808.npz,KO.KOZT,636304808,1.4,M1.0-1.5,2023-04-10T16:00:06.100000Z,2023-04-10T16:00:36.100000Z,ok
small_KO.KMRS_636304808.npz,KO.KMRS,636304808,1.4,M1.0-1.5,2023-04-10T16:00:06.100000Z,2023-04-10T16:00:36.100000Z,fail: Gap fraction 0.17 > 0.05
small_KO.KOZT_636312065.npz,KO.KOZT,636312065,1.1,M1.0-1.5,2023-05-14T13:51:39.400000Z,2023-05-14T13:52:09.400000Z,ok
small_KO.KMRS_636312065.npz,KO.KMRS,636312065,1.1,M1.0-1.5,2023-05-14T13:51:39.400000Z,2023-05-14T13:52:09.400000Z,ok
small_KO.KOZT_642938180.npz,KO.KOZT,642938180,1.5,M1.0-1.5,2023-05-01T15:01:14.000000Z,2023-05-01T15:01:44.000000Z,ok
small_KO.KMRS_642938180.npz,KO.KMRS,642938180,1.5,M1.0-1.5,2023-05-01T15:01:14.000000Z,2023-05-01T15:01:44.000000Z,ok
small_KO.KOZT_643265539.npz,KO.KOZT,643265539,1.4,M1.0-1.5,2023-07-20T15:39:09.000000Z,2023-07-20T15:39:39.000000Z,ok
small_KO.KMRS_643265539.npz,KO.KMRS,643265539,1.4,M1.0-1.5,2023-07-20T15:39:09.000000Z,2023-07-20T15:39:39.000000Z,ok
small_KO.KOZT_636306233.npz,KO.KOZT,636306233,1.4,M1.0-1.5,2023-04-17T01:58:03.500000Z,2023-04-17T01:58:33.500000Z,ok
small_KO.KMRS_636306233.npz,KO.KMRS,636306233,1.4,M1.0-1.5,2023-04-17T01:58:03.500000Z,2023-04-17T01:58:33.500000Z,ok
small_KO.KOZT_643178277.npz,KO.KOZT,643178277,1.3,M1.0-1.5,2023-06-08T00:23:15.000000Z,2023-06-08T00:23:45.000000Z,ok
small_KO.KMRS_643178277.npz,KO.KMRS,643178277,1.3,M1.0-1.5,2023-06-08T00:23:15.000000Z,2023-06-08T00:23:45.000000Z,ok
small_KO.KOZT_626758374.npz,KO.KOZT,626758374,1.1,M1.0-1.5,2023-03-14T07:02:58.400000Z,2023-03-14T07:03:28.400000Z,ok
small_KO.KMRS_626758374.npz,KO.KMRS,626758374,1.1,M1.0-1.5,2023-03-14T07:02:58.400000Z,2023-03-14T07:03:28.400000Z,fail: Missing channels: ['HHN']
small_KO.KOZT_643265902.npz,KO.KOZT,643265902,1.5,M1.0-1.5,2023-07-25T08:30:20.000000Z,2023-07-25T08:30:50.000000Z,ok
small_KO.KMRS_643265902.npz,KO.KMRS,643265902,1.5,M1.0-1.5,2023-07-25T08:30:20.000000Z,2023-07-25T08:30:50.000000Z,fail: Gap fraction 0.07 > 0.05
small_KO.KOZT_636303630.npz,KO.KOZT,636303630,1.4,M1.0-1.5,2023-04-05T03:46:22.200000Z,2023-04-05T03:46:52.200000Z,ok
small_KO.KMRS_636303630.npz,KO.KMRS,636303630,1.4,M1.0-1.5,2023-04-05T03:46:22.200000Z,2023-04-05T03:46:52.200000Z,fail: Gap fraction 0.75 > 0.05
small_KO.KOZT_626759858.npz,KO.KOZT,626759858,1.5,M1.0-1.5,2023-03-18T08:52:39.100000Z,2023-03-18T08:53:09.100000Z,ok
small_KO.KMRS_626759858.npz,KO.KMRS,626759858,1.5,M1.0-1.5,2023-03-18T08:52:39.100000Z,2023-03-18T08:53:09.100000Z,ok
small_KO.KOZT_642882874.npz,KO.KOZT,642882874,1.1,M1.0-1.5,2023-03-06T20:12:32.000000Z,2023-03-06T20:13:02.000000Z,ok
small_KO.KMRS_642882874.npz,KO.KMRS,642882874,1.1,M1.0-1.5,2023-03-06T20:12:32.000000Z,2023-03-06T20:13:02.000000Z,ok
small_KO.KOZT_642938919.npz,KO.KOZT,642938919,1.4,M1.0-1.5,2023-05-06T11:15:37.000000Z,2023-05-06T11:16:07.000000Z,ok
small_KO.KMRS_642938919.npz,KO.KMRS,642938919,1.4,M1.0-1.5,2023-05-06T11:15:37.000000Z,2023-05-06T11:16:07.000000Z,ok
small_KO.KOZT_642940422.npz,KO.KOZT,642940422,1.4,M1.0-1.5,2023-05-20T02:27:15.000000Z,2023-05-20T02:27:45.000000Z,ok
small_KO.KMRS_642940422.npz,KO.KMRS,642940422,1.4,M1.0-1.5,2023-05-20T02:27:15.000000Z,2023-05-20T02:27:45.000000Z,ok
small_KO.KOZT_636311960.npz,KO.KOZT,636311960,1.4,M1.0-1.5,2023-05-13T23:49:10.000000Z,2023-05-13T23:49:40.000000Z,ok
small_KO.KMRS_636311960.npz,KO.KMRS,636311960,1.4,M1.0-1.5,2023-05-13T23:49:10.000000Z,2023-05-13T23:49:40.000000Z,fail: Missing channels: ['HHE']
small_KO.KOZT_626755557.npz,KO.KOZT,626755557,1.2,M1.0-1.5,2023-03-06T23:16:30.100000Z,2023-03-06T23:17:00.100000Z,ok
small_KO.KMRS_626755557.npz,KO.KMRS,626755557,1.2,M1.0-1.5,2023-03-06T23:16:30.100000Z,2023-03-06T23:17:00.100000Z,ok
small_KO.KOZT_642692752.npz,KO.KOZT,642692752,1.2,M1.0-1.5,2023-02-18T23:52:38.000000Z,2023-02-18T23:53:08.000000Z,ok
small_KO.KMRS_642692752.npz,KO.KMRS,642692752,1.2,M1.0-1.5,2023-02-18T23:52:38.000000Z,2023-02-18T23:53:08.000000Z,ok
small_KO.KOZT_626668777.npz,KO.KOZT,626668777,1.9,M1.5-2.0,2023-02-19T02:59:30.400000Z,2023-02-19T03:00:00.400000Z,ok
small_KO.KMRS_626668777.npz,KO.KMRS,626668777,1.9,M1.5-2.0,2023-02-19T02:59:30.400000Z,2023-02-19T03:00:00.400000Z,ok
small_KO.KOZT_636306933.npz,KO.KOZT,636306933,2.0,M1.5-2.0,2023-04-20T05:43:02.200000Z,2023-04-20T05:43:32.200000Z,ok
small_KO.KMRS_636306933.npz,KO.KMRS,636306933,2.0,M1.5-2.0,2023-04-20T05:43:02.200000Z,2023-04-20T05:43:32.200000Z,ok
small_KO.KOZT_636306266.npz,KO.KOZT,636306266,1.7,M1.5-2.0,2023-04-17T05:13:47.200000Z,2023-04-17T05:14:17.200000Z,ok
small_KO.KMRS_636306266.npz,KO.KMRS,636306266,1.7,M1.5-2.0,2023-04-17T05:13:47.200000Z,2023-04-17T05:14:17.200000Z,ok
small_KO.KOZT_626762316.npz,KO.KOZT,626762316,1.8,M1.5-2.0,2023-03-25T20:15:25.000000Z,2023-03-25T20:15:55.000000Z,ok
small_KO.KMRS_626762316.npz,KO.KMRS,626762316,1.8,M1.5-2.0,2023-03-25T20:15:25.000000Z,2023-03-25T20:15:55.000000Z,ok
small_KO.KOZT_626664398.npz,KO.KOZT,626664398,1.8,M1.5-2.0,2023-02-11T05:10:11.400000Z,2023-02-11T05:10:41.400000Z,ok
small_KO.KMRS_626664398.npz,KO.KMRS,626664398,1.8,M1.5-2.0,2023-02-11T05:10:11.400000Z,2023-02-11T05:10:41.400000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_636313840.npz,KO.KOZT,636313840,1.9,M1.5-2.0,2023-05-24T01:44:10.600000Z,2023-05-24T01:44:40.600000Z,ok
small_KO.KMRS_636313840.npz,KO.KMRS,636313840,1.9,M1.5-2.0,2023-05-24T01:44:10.600000Z,2023-05-24T01:44:40.600000Z,ok
small_KO.KOZT_626761358.npz,KO.KOZT,626761358,1.6,M1.5-2.0,2023-03-23T01:11:05.100000Z,2023-03-23T01:11:35.100000Z,ok
small_KO.KMRS_626761358.npz,KO.KMRS,626761358,1.6,M1.5-2.0,2023-03-23T01:11:05.100000Z,2023-03-23T01:11:35.100000Z,ok
small_KO.KOZT_636320150.npz,KO.KOZT,636320150,1.9,M1.5-2.0,2023-07-04T18:03:13.600000Z,2023-07-04T18:03:43.600000Z,ok
small_KO.KMRS_636320150.npz,KO.KMRS,636320150,1.9,M1.5-2.0,2023-07-04T18:03:13.600000Z,2023-07-04T18:03:43.600000Z,fail: Missing channels: ['HHZ']
small_KO.KOZT_636317875.npz,KO.KOZT,636317875,1.6,M1.5-2.0,2023-06-17T19:38:58.600000Z,2023-06-17T19:39:28.600000Z,ok
small_KO.KMRS_636317875.npz,KO.KMRS,636317875,1.6,M1.5-2.0,2023-06-17T19:38:58.600000Z,2023-06-17T19:39:28.600000Z,fail: Gap fraction 0.64 > 0.05
small_KO.KOZT_642692160.npz,KO.KOZT,642692160,1.8,M1.5-2.0,2023-02-17T02:24:12.000000Z,2023-02-17T02:24:42.000000Z,ok
small_KO.KMRS_642692160.npz,KO.KMRS,642692160,1.8,M1.5-2.0,2023-02-17T02:24:12.000000Z,2023-02-17T02:24:42.000000Z,ok
small_KO.KOZT_642693175.npz,KO.KOZT,642693175,1.8,M1.5-2.0,2023-02-20T00:50:47.000000Z,2023-02-20T00:51:17.000000Z,ok
small_KO.KMRS_642693175.npz,KO.KMRS,642693175,1.8,M1.5-2.0,2023-02-20T00:50:47.000000Z,2023-02-20T00:51:17.000000Z,ok
small_KO.KOZT_626759275.npz,KO.KOZT,626759275,1.8,M1.5-2.0,2023-03-16T14:58:05.300000Z,2023-03-16T14:58:35.300000Z,ok
small_KO.KMRS_626759275.npz,KO.KMRS,626759275,1.8,M1.5-2.0,2023-03-16T14:58:05.300000Z,2023-03-16T14:58:35.300000Z,ok
small_KO.KOZT_636306297.npz,KO.KOZT,636306297,1.9,M1.5-2.0,2023-04-17T08:06:29.900000Z,2023-04-17T08:06:59.900000Z,ok
small_KO.KMRS_636306297.npz,KO.KMRS,636306297,1.9,M1.5-2.0,2023-04-17T08:06:29.900000Z,2023-04-17T08:06:59.900000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_626673272.npz,KO.KOZT,626673272,1.6,M1.5-2.0,2023-02-27T00:07:28.500000Z,2023-02-27T00:07:58.500000Z,ok
small_KO.KMRS_626673272.npz,KO.KMRS,626673272,1.6,M1.5-2.0,2023-02-27T00:07:28.500000Z,2023-02-27T00:07:58.500000Z,ok
small_KO.KOZT_626672243.npz,KO.KOZT,626672243,1.8,M1.5-2.0,2023-02-25T05:06:18.100000Z,2023-02-25T05:06:48.100000Z,ok
small_KO.KMRS_626672243.npz,KO.KMRS,626672243,1.8,M1.5-2.0,2023-02-25T05:06:18.100000Z,2023-02-25T05:06:48.100000Z,ok
small_KO.KOZT_636302745.npz,KO.KOZT,636302745,1.6,M1.5-2.0,2023-04-01T15:47:06.000000Z,2023-04-01T15:47:36.000000Z,ok
small_KO.KMRS_636302745.npz,KO.KMRS,636302745,1.6,M1.5-2.0,2023-04-01T15:47:06.000000Z,2023-04-01T15:47:36.000000Z,ok
small_KO.KOZT_636319992.npz,KO.KOZT,636319992,1.7,M1.5-2.0,2023-07-03T01:38:21.800000Z,2023-07-03T01:38:51.800000Z,ok
small_KO.KMRS_636319992.npz,KO.KMRS,636319992,1.7,M1.5-2.0,2023-07-03T01:38:21.800000Z,2023-07-03T01:38:51.800000Z,ok
small_KO.KOZT_636305753.npz,KO.KOZT,636305753,1.8,M1.5-2.0,2023-04-14T23:32:24.800000Z,2023-04-14T23:32:54.800000Z,ok
